Sequential,-1,0.097006,0.095601,0.097826
Shmem,32,0.038541,0.031053,0.042341
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097016,0.095757,0.097837
Shmem,32,0.044404,0.037196,0.048042
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096751,0.095354,0.097629
Shmem,32,0.179361,0.176144,0.189613
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096769,0.095329,0.097623
Shmem,32,0.177384,0.174952,0.186704
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096997,0.095218,0.097744
Shmem,32,0.178474,0.175691,0.189321
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097107,0.095492,0.098190
Shmem,32,0.232314,0.228886,0.243323
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.101973,0.100580,0.102863
Shmem,32,0.254185,0.224387,0.270600
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096947,0.095472,0.097969
Shmem,32,0.178699,0.175533,0.188888
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097264,0.095521,0.098160
Shmem,32,0.101324,0.071610,0.108893
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097136,0.095404,0.097890
Shmem,32,0.178495,0.175799,0.188927
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097008,0.095293,0.097814
Shmem,32,0.178277,0.175974,0.189011
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096916,0.095537,0.097909
Shmem,32,0.177586,0.174258,0.188858
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096966,0.095269,0.098149
Shmem,32,0.177806,0.174361,0.188282
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097208,0.095435,0.098127
Shmem,32,0.177897,0.174926,0.186980
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097079,0.095227,0.097789
Shmem,32,0.119304,0.118123,0.120219
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097096,0.095827,0.097701
Shmem,32,0.119402,0.118571,0.120261
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096809,0.095398,0.097827
Shmem,32,0.177678,0.175228,0.187385
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096790,0.095200,0.097619
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097177,0.096007,0.098097
Shmem,32,0.044284,0.043830,0.044925
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097198,0.095831,0.098513
Shmem,32,0.045095,0.044622,0.045736
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097016,0.095603,0.098021
Shmem,32,0.045284,0.044817,0.045965
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097096,0.095514,0.098029
Shmem,32,0.021817,0.018978,0.024657
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097177,0.095750,0.098085
Shmem,32,0.020891,0.018984,0.024688
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096813,0.095291,0.097706
Shmem,32,0.045492,0.044611,0.048073
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097137,0.095509,0.097893
Shmem,32,0.116691,0.102443,0.123988
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097048,0.095429,0.097696
Shmem,32,0.117349,0.102753,0.124676
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097101,0.095542,0.097839
Shmem,32,0.062385,0.047993,0.069718
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096924,0.095593,0.097925
Shmem,32,0.062312,0.047972,0.069637
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097064,0.095708,0.097822
Shmem,32,0.047446,0.046922,0.047970
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096993,0.095433,0.097995
Shmem,32,0.046841,0.046324,0.047358
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097134,0.095707,0.097845
Shmem,32,0.047528,0.046999,0.048057
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097139,0.095781,0.098263
Shmem,32,0.047675,0.047192,0.048158
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096815,0.095424,0.098139
Shmem,32,0.047832,0.047281,0.048382
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097378,0.095819,0.098309
Shmem,32,0.177202,0.175010,0.186804
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097088,0.095589,0.098160
Shmem,32,0.177416,0.174705,0.186587
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097216,0.095624,0.098034
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097160,0.095309,0.098167
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097204,0.095725,0.099094
Shmem,32,0.047552,0.047046,0.048057
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097268,0.096016,0.098269
Shmem,32,0.047783,0.047254,0.048311
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097160,0.095734,0.098272
Shmem,32,0.047763,0.047238,0.048289
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096777,0.095368,0.097677
Shmem,32,0.045061,0.044213,0.047636
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097039,0.095486,0.098338
Shmem,32,0.045811,0.044941,0.048394
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097144,0.095463,0.098174
Shmem,32,0.021973,0.019248,0.024699
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097229,0.095989,0.098267
Shmem,32,0.021102,0.019305,0.024675
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097059,0.095731,0.097833
Shmem,32,0.026969,0.025931,0.028921
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097128,0.095440,0.097884
Shmem,32,0.075994,0.074062,0.079565
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097097,0.095538,0.097811
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097029,0.095646,0.097931
Shmem,32,0.750721,0.748686,0.754290
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096798,0.095197,0.097681
Shmem,32,0.754785,0.751467,0.757494
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096949,0.095559,0.097812
Shmem,32,0.750736,0.747457,0.754877
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097057,0.095453,0.097778
Shmem,32,0.751661,0.747207,0.754999
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096782,0.095293,0.098077
Shmem,32,0.753689,0.751431,0.754693
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096906,0.095567,0.097642
Shmem,32,0.712548,0.710499,0.714162
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096982,0.095525,0.098106
Shmem,32,0.754500,0.752243,0.758388
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096887,0.095472,0.097680
Shmem,32,0.751777,0.749641,0.755025
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096846,0.095256,0.097714
Shmem,32,0.746713,0.742884,0.751510
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097113,0.095475,0.097902
Shmem,32,0.754775,0.750624,0.759205
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.097068,0.095536,0.097634
Shmem,32,0.757540,0.750991,0.760140
Implementation,blockSize,av_loop_t,min_loop_t,max_loop_t
Sequential,-1,0.096974,0.095607,0.097866
Shmem,32,0.754974,0.748882,0.758455
